k,genotype,pre,outcome,round_classes,fixed_identical,repair_static,repair_dyn
2,A>A.self|A>A.writeA,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.self|A>A.writeB,FIXED/p1,DIED,FIXED/p1;FIXED/p1;ABSORBED_FROZEN/pNone;FIXED/p1;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,False;False;None,False,False
2,A>A.self|A>A.write~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqwriteAA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqwriteAB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqwriteA~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqwriteBA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqwriteBB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqwriteB~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqwrite~A,FIXED/p1,"MIXED:DIEDx1,REPAIRx2",FIXED/p1;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,False;False;False,False,False
2,A>A.self|A>B.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.reqwrite~~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.req~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.self,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.writeA,"MIXED:APERIODIC/pNonex1,FIXED/p1x2","MIXED:DEGRADEDx2,PRE_FAILx1",FIXED/p1;APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;FIXED/p1;APERIODIC/pNone;FIXED/p1;FIXED/p1,None;False;False,False,False
2,A>A.self|A>B.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>B.write~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqwriteAA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqwriteAB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqwriteA~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqwriteBA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqwriteBB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqwriteB~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqwrite~A,"MIXED:APERIODIC/pNonex1,FIXED/p1x2","MIXED:DIEDx2,PRE_FAILx1",ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.reqwrite~~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.self|A>~.req~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.self|A>~.self,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.self|A>~.writeA,"MIXED:APERIODIC/pNonex1,FIXED/p1x2","MIXED:DIEDx2,PRE_FAILx1",ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|A>~.write~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.self|B>A.reqA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqwriteAA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqwriteAB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqwriteA~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqwriteBA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqwriteBB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqwriteB~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqwrite~A,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqwrite~B,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.reqwrite~~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.req~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.self,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.writeA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.writeB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>A.write~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqwriteAA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqwriteAB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqwriteA~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqwriteBA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqwriteBB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqwriteB~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqwrite~A,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqwrite~B,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.reqwrite~~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.req~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.self,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.writeA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.writeB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>B.write~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqwriteAA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqwriteAB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqwriteA~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqwriteBA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqwriteBB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqwriteB~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqwrite~A,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqwrite~B,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.reqwrite~~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.req~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.self,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.writeA,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.writeB,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.self|B>~.write~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>A.writeB,"MIXED:APERIODIC/pNonex2,FIXED/p1x1","MIXED:DIEDx1,PRE_FAILx2",ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;APERIODIC/pNone;FIXED/p1;APERIODIC/pNone;FIXED/p1;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone,False;None;None,False,False
2,A>A.writeA|A>A.write~,"MIXED:APERIODIC/pNonex2,FIXED/p1x1","MIXED:DIEDx1,PRE_FAILx2",ABSORBED_EMPTY/pNone;APERIODIC/pNone;FIXED/p1;APERIODIC/pNone;FIXED/p1;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>B.reqA,"MIXED:APERIODIC/pNonex2,FIXED/p1x1","MIXED:DEGRADEDx1,PRE_FAILx2",APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;FIXED/p1;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;FIXED/p1,False;None;None,False,False
2,A>A.writeA|A>B.reqB,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>B.reqwriteAA,"MIXED:APERIODIC/pNonex2,FIXED/p1x1","MIXED:DEGRADEDx1,PRE_FAILx2",APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;FIXED/p1;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;FIXED/p1,False;None;None,False,False
2,A>A.writeA|A>B.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>B.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>B.reqwriteBA,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>B.reqwriteBB,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>B.reqwriteB~,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>B.reqwrite~A,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>B.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>B.reqwrite~~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>B.req~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>B.self,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>B.writeA,APERIODIC/pNone,PRE_FAIL,APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;APERIODIC/pNone;FIXED/p1;FIXED/p1,None;None;None,False,False
2,A>A.writeA|A>B.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>B.write~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>~.reqA,"MIXED:APERIODIC/pNonex2,FIXED/p1x1","MIXED:DEGRADEDx1,PRE_FAILx2",APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;FIXED/p1;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;FIXED/p1,False;None;None,False,False
2,A>A.writeA|A>~.reqB,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>~.reqwriteAA,"MIXED:APERIODIC/pNonex2,FIXED/p1x1","MIXED:DEGRADEDx1,PRE_FAILx2",APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;FIXED/p1;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;FIXED/p1,False;None;None,False,False
2,A>A.writeA|A>~.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>~.reqwriteA~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.writeA|A>~.reqwriteBA,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>~.reqwriteBB,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>~.reqwriteB~,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>~.reqwrite~A,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|A>~.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>~.reqwrite~~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.writeA|A>~.req~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.writeA|A>~.self,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.writeA|A>~.writeA,APERIODIC/pNone,PRE_FAIL,APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;APERIODIC/pNone;FIXED/p1;APERIODIC/pNone;FIXED/p1;FIXED/p1,None;None;None,False,False
2,A>A.writeA|A>~.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.writeA|A>~.write~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.writeA|B>A.reqA,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqB,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqwriteAA,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqwriteAB,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqwriteA~,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqwriteBA,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqwriteBB,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqwriteB~,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqwrite~A,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqwrite~B,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.reqwrite~~,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.req~,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.self,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.writeA,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.writeB,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.writeA|B>A.write~,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
